chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr2	131209879	131210774	131210326	Ap5s1	ENSMUSG00000068264.11	protein_coding	+	3249
chr2	131233702	131234611	131234156	Mavs	ENSMUSG00000037523.13	protein_coding	+	94
chr2	131253587	131254799	131254193	Pank2	ENSMUSG00000037514.17	protein_coding	+	-8301
chr2	131261986	131263017	131262501	Pank2	ENSMUSG00000037514.17	protein_coding	+	7
chr2	131352335	131353315	131352825	Rnf24	ENSMUSG00000048911.15	protein_coding	-	-66
chr2	131392785	131393374	131393079	Gm22902	ENSMUSG00000089113.1	ribozyme	-	-20882
chr2	131416490	131417056	131416773	Gm14283	ENSMUSG00000081652.1	processed_pseudogene	-	1529
chr2	131452063	131452614	131452338	Gm14304	ENSMUSG00000083671.1	processed_pseudogene	-	-2301
chr2	131460849	131461995	131461422	Gm14304	ENSMUSG00000083671.1	processed_pseudogene	-	6783
chr2	131491524	131492647	131492085	Smox	ENSMUSG00000027333.18	protein_coding	+	590
chr2	131502579	131503009	131502794	Smox	ENSMUSG00000027333.18	protein_coding	+	11299
chr2	131509688	131510443	131510065	Smox	ENSMUSG00000027333.18	protein_coding	+	18570
chr2	131745414	131745843	131745628	Gm14280	ENSMUSG00000086831.1	antisense	-	23791
chr2	131812756	131813126	131812941	Gm14282	ENSMUSG00000081422.1	transcribed_processed_pseudogene	-	-32653
chr2	131909634	131910477	131910055	Prn	ENSMUSG00000098754.7	protein_coding	+	99
chr2	131950669	131951117	131950893	Prnd	ENSMUSG00000027338.16	protein_coding	+	33
chr2	131957562	131958186	131957874	Prnd	ENSMUSG00000027338.16	protein_coding	+	7014
chr2	131980673	131981285	131980979	Prnd	ENSMUSG00000027338.16	protein_coding	+	30119
chr2	131982586	131982907	131982746	Prnd	ENSMUSG00000027338.16	protein_coding	+	31886
chr2	132006326	132007287	132006806	Rassf2	ENSMUSG00000027339.15	protein_coding	-	-23451
chr2	132029392	132030470	132029931	Rassf2	ENSMUSG00000027339.15	protein_coding	-	-326
chr2	132042963	132043653	132043308	Rassf2	ENSMUSG00000027339.15	protein_coding	-	13051
chr2	132094455	132094923	132094689	Gm14052	ENSMUSG00000082990.1	processed_pseudogene	+	-5179
chr2	132107543	132107962	132107752	Gm14052	ENSMUSG00000082990.1	processed_pseudogene	+	7884
chr2	132131269	132131753	132131511	Gm14051	ENSMUSG00000086756.1	antisense	+	-13021
chr2	132144502	132145484	132144993	Slc23a2	ENSMUSG00000027340.15	protein_coding	-	-114
chr2	132212021	132212769	132212395	Tmem230	ENSMUSG00000027341.10	protein_coding	-	-35411
chr2	132221360	132221924	132221642	Tmem230	ENSMUSG00000027341.10	protein_coding	-	-26164
chr2	132247465	132248219	132247842	Tmem230	ENSMUSG00000027341.10	protein_coding	-	36
chr2	132252554	132253609	132253081	Pcna	ENSMUSG00000027342.14	protein_coding	-	-232
chr2	132262771	132263722	132263246	Cds2	ENSMUSG00000058793.14	protein_coding	+	99
chr2	132284698	132285564	132285131	Cds2	ENSMUSG00000058793.14	protein_coding	+	21984
chr2	132316037	132316544	132316290	Cds2	ENSMUSG00000058793.14	protein_coding	+	53143
chr2	132516365	132516732	132516548	Gm14095	ENSMUSG00000086250.1	lincRNA	-	15401
chr2	132577485	132578562	132578023	Gpcpd1	ENSMUSG00000027346.15	protein_coding	-	-9705
chr2	132686674	132687266	132686970	Shld1	ENSMUSG00000044991.10	protein_coding	+	40
chr2	132689682	132690274	132689978	Shld1	ENSMUSG00000044991.10	protein_coding	+	3048
chr2	132701399	132701774	132701586	Gm14097	ENSMUSG00000084839.1	antisense	-	3064
chr2	132815582	132816513	132816047	Trmt6	ENSMUSG00000037376.14	protein_coding	-	-7
chr2	132846304	132847323	132846813	Crls1	ENSMUSG00000027357.16	protein_coding	+	148
chr2	132903415	132903920	132903667	Lrrn4	ENSMUSG00000043110.2	protein_coding	-	22777
chr2	133495379	133495961	133495670	Gm14100	ENSMUSG00000087585.1	lincRNA	+	32553
chr2	133551903	133553213	133552558	Bmp2	ENSMUSG00000027358.6	protein_coding	+	400
chr2	134527509	134528798	134528153	Hao1	ENSMUSG00000027261.2	protein_coding	-	-26214
chr2	134643553	134644458	134644005	Tmx4	ENSMUSG00000034723.11	protein_coding	-	-139
chr2	134785852	134786940	134786396	Plcb1	ENSMUSG00000051177.16	protein_coding	+	330
chr2	134856582	134857154	134856868	Gm14036	ENSMUSG00000082399.1	processed_pseudogene	+	52920
chr2	135161033	135161424	135161228	4930545L23Rik	ENSMUSG00000085247.1	antisense	-	-54387
chr2	135225274	135226146	135225710	4930545L23Rik	ENSMUSG00000085247.1	antisense	-	10095
chr2	135258699	135259639	135259169	4930545L23Rik	ENSMUSG00000085247.1	antisense	-	43554
chr2	135274861	135275719	135275290	4930545L23Rik	ENSMUSG00000085247.1	antisense	-	59675
chr2	135323843	135324343	135324093	4930545L23Rik	ENSMUSG00000085247.1	antisense	-	108478
chr2	135343842	135344456	135344149	4930545L23Rik	ENSMUSG00000085247.1	antisense	-	128534
chr2	135560345	135561006	135560675	9630028H03Rik	ENSMUSG00000085631.1	antisense	-	-22908
chr2	135561608	135562170	135561889	9630028H03Rik	ENSMUSG00000085631.1	antisense	-	-21694
chr2	135562482	135562908	135562695	9630028H03Rik	ENSMUSG00000085631.1	antisense	-	-20888
chr2	135578151	135578492	135578321	9630028H03Rik	ENSMUSG00000085631.1	antisense	-	-5262
chr2	135658436	135660049	135659242	Plcb4	ENSMUSG00000039943.16	protein_coding	+	232
chr2	135692498	135693535	135693016	Gm14211	ENSMUSG00000085709.1	lincRNA	-	-137
chr2	135711654	135712306	135711980	Gm14211	ENSMUSG00000085709.1	lincRNA	-	18827
chr2	135717129	135717830	135717479	Gm14211	ENSMUSG00000085709.1	lincRNA	-	24326
chr2	135725190	135725974	135725582	Gm14211	ENSMUSG00000085709.1	lincRNA	-	32429
chr2	135731522	135732001	135731761	Gm14211	ENSMUSG00000085709.1	lincRNA	-	38608
chr2	135745151	135745619	135745385	Gm14211	ENSMUSG00000085709.1	lincRNA	-	52232
chr2	135773449	135774192	135773820	Gm14210	ENSMUSG00000086928.1	lincRNA	-	-39106
chr2	135811382	135811912	135811647	Gm14210	ENSMUSG00000086928.1	lincRNA	-	-1279
chr2	135916984	135917370	135917177	Gm14210	ENSMUSG00000086928.1	lincRNA	-	104251
chr2	135926892	135927473	135927182	Gm26227	ENSMUSG00000064444.1	snRNA	-	-99068
chr2	135957676	135958141	135957908	Gm26227	ENSMUSG00000064444.1	snRNA	-	-68342
chr2	136531981	136532479	136532230	Ankef1	ENSMUSG00000074771.10	protein_coding	+	30321
chr2	136678450	136679066	136678758	Gm36967	ENSMUSG00000103066.1	TEC	+	-1202
chr2	136679753	136680293	136680023	Gm36967	ENSMUSG00000103066.1	TEC	+	63
chr2	136714118	136714506	136714312	Snap25	ENSMUSG00000027273.13	protein_coding	+	860
chr2	136890800	136891768	136891284	Slx4ip	ENSMUSG00000027281.16	protein_coding	+	67
chr2	136891901	136892429	136892165	AL731706.1	ENSMUSG00000115423.2	protein_coding	-	777
chr2	136920854	136921474	136921164	AL731706.1	ENSMUSG00000115423.2	protein_coding	-	29776
chr2	136947945	136948507	136948226	AL731706.1	ENSMUSG00000115423.2	protein_coding	-	56838
chr2	137114643	137115155	137114899	Jag1	ENSMUSG00000027276.7	protein_coding	-	-1744
chr2	137116602	137117741	137117171	Jag1	ENSMUSG00000027276.7	protein_coding	-	528
chr2	137419641	137420345	137419993	Gm14055	ENSMUSG00000085504.1	lincRNA	+	131491
chr2	138215348	138216212	138215780	Btbd3	ENSMUSG00000062098.11	protein_coding	+	-40784
chr2	138245630	138246438	138246034	Btbd3	ENSMUSG00000062098.11	protein_coding	+	-10530
chr2	138256303	138257130	138256716	Btbd3	ENSMUSG00000062098.11	protein_coding	+	152
chr2	138265279	138265729	138265504	Btbd3	ENSMUSG00000062098.11	protein_coding	+	8940
chr2	138281525	138282146	138281835	Btbd3	ENSMUSG00000062098.11	protein_coding	+	25271
chr2	139676956	139677641	139677298	Gm14066	ENSMUSG00000085071.1	processed_transcript	-	-415
chr2	140066263	140067032	140066647	Tasp1	ENSMUSG00000039033.11	protein_coding	-	-157
chr2	140170158	140171114	140170636	Ndufaf5	ENSMUSG00000027384.6	protein_coding	+	-12
chr2	140394983	140395737	140395360	Macrod2	ENSMUSG00000068205.14	protein_coding	+	52
chr2	140668274	140668653	140668463	Flrt3	ENSMUSG00000051379.12	protein_coding	-	-3005
chr2	140701643	140702161	140701902	Flrt3	ENSMUSG00000051379.12	protein_coding	-	30434
chr2	141288374	141289024	141288699	Macrod2os1	ENSMUSG00000086450.1	antisense	-	1709
chr2	142874590	142874966	142874778	Kif16b	ENSMUSG00000038844.10	protein_coding	-	-26752
chr2	142901128	142901848	142901488	Kif16b	ENSMUSG00000038844.10	protein_coding	-	-42
chr2	142902813	142903451	142903132	Kif16bos	ENSMUSG00000086504.1	antisense	+	168
chr2	143062624	143063499	143063061	Snrpb2	ENSMUSG00000008333.12	protein_coding	+	23
chr2	143081692	143082331	143082011	Otor	ENSMUSG00000027416.2	protein_coding	+	3539
chr2	143093722	143094117	143093919	Otor	ENSMUSG00000027416.2	protein_coding	+	15447
chr2	143846601	143847344	143846972	Rps13-ps6	ENSMUSG00000082987.1	processed_pseudogene	+	-8676
chr2	143862490	143863083	143862786	Bfsp1	ENSMUSG00000027420.13	protein_coding	-	-386
chr2	143867297	143867800	143867548	Bfsp1	ENSMUSG00000027420.13	protein_coding	-	4376
chr2	143903381	143904188	143903784	Dstn	ENSMUSG00000015932.8	protein_coding	+	-11535
chr2	143904919	143905375	143905147	Dstn	ENSMUSG00000015932.8	protein_coding	+	-10172
chr2	143914663	143916125	143915394	Dstn	ENSMUSG00000015932.8	protein_coding	+	75
chr2	144085880	144086712	144086296	Banf2os	ENSMUSG00000086384.1	antisense	-	17491
chr2	144165014	144166176	144165595	Gm11687	ENSMUSG00000082480.1	processed_pseudogene	-	22223
chr2	144173437	144174126	144173781	Gm11687	ENSMUSG00000082480.1	processed_pseudogene	-	30409
chr2	144205376	144205815	144205595	Gm5535	ENSMUSG00000074758.10	lincRNA	-	-2394
chr2	144214928	144215626	144215277	Gm5535	ENSMUSG00000074758.10	lincRNA	-	7288
chr2	144265915	144266283	144266099	Snord17	ENSMUSG00000077714.1	snoRNA	-	-116
chr2	144270099	144271206	144270652	Mgme1	ENSMUSG00000027424.11	protein_coding	+	-10
chr2	144279622	144280388	144280005	Snx5	ENSMUSG00000027423.15	protein_coding	-	9100
chr2	144368422	144369507	144368964	Kat14	ENSMUSG00000027425.18	protein_coding	+	-18
chr2	144452573	144452980	144452776	Zfp133-ps	ENSMUSG00000083674.3	transcribed_unitary_pseudogene	+	-6503
chr2	144458864	144459634	144459249	Zfp133-ps	ENSMUSG00000083674.3	transcribed_unitary_pseudogene	+	-30
chr2	144527029	144528080	144527554	Dzank1	ENSMUSG00000037259.15	protein_coding	-	141
chr2	144555568	144556491	144556029	Sec23b	ENSMUSG00000027429.16	protein_coding	+	-199
chr2	144593816	144594403	144594109	Smim26	ENSMUSG00000074754.4	protein_coding	+	56
chr2	144599645	144600531	144600088	Dtd1	ENSMUSG00000027430.12	protein_coding	+	192
chr2	145161094	145161463	145161278	Slc24a3	ENSMUSG00000063873.10	protein_coding	+	-6475
chr2	145166963	145168473	145167718	Slc24a3	ENSMUSG00000063873.10	protein_coding	+	-35
chr2	145674658	145676226	145675442	Rin2	ENSMUSG00000001768.16	protein_coding	+	228
chr2	145699563	145700095	145699829	Gm11763	ENSMUSG00000081722.1	processed_pseudogene	-	-1895
chr2	145797781	145798253	145798017	Gm25026	ENSMUSG00000092758.1	miRNA	+	-80268
chr2	145798929	145799463	145799196	Gm25026	ENSMUSG00000092758.1	miRNA	+	-79089
chr2	145801319	145801757	145801538	Gm25026	ENSMUSG00000092758.1	miRNA	+	-76747
chr2	145812807	145813646	145813226	Gm25026	ENSMUSG00000092758.1	miRNA	+	-65059
chr2	145821893	145822698	145822295	Gm25026	ENSMUSG00000092758.1	miRNA	+	-55990
chr2	145832124	145832901	145832512	Gm25026	ENSMUSG00000092758.1	miRNA	+	-45773
chr2	145880742	145881526	145881134	Gm25026	ENSMUSG00000092758.1	miRNA	+	2849
chr2	145887950	145889091	145888520	Gm11764	ENSMUSG00000083014.1	processed_pseudogene	+	-3561
chr2	145902991	145903692	145903341	Naa20	ENSMUSG00000002728.14	protein_coding	+	1243
chr2	145934282	145935200	145934741	Cfap61	ENSMUSG00000037143.17	protein_coding	+	-42
chr2	146469726	146470105	146469915	Ralgapa2	ENSMUSG00000037110.20	protein_coding	-	-42428
chr2	146511344	146512493	146511918	Ralgapa2	ENSMUSG00000037110.20	protein_coding	-	-425
chr2	146538844	146539233	146539038	4933406D12Rik	ENSMUSG00000085796.1	lincRNA	+	-3892
chr2	146855590	146856221	146855905	Kiz	ENSMUSG00000074749.10	protein_coding	+	42
chr2	146959115	146959909	146959512	Xrn2	ENSMUSG00000027433.5	protein_coding	+	-53483
chr2	147012554	147013760	147013157	Xrn2	ENSMUSG00000027433.5	protein_coding	+	162
chr2	147178114	147178452	147178283	Nkx2-2os	ENSMUSG00000086509.2	antisense	+	-5799
chr2	147297855	147298972	147298413	Gm14113	ENSMUSG00000084371.1	processed_pseudogene	+	8659
chr2	148121990	148122919	148122454	Gm24221	ENSMUSG00000089458.1	snoRNA	+	-28695
chr2	148133596	148134282	148133939	Gm24221	ENSMUSG00000089458.1	snoRNA	+	-17210
chr2	148141938	148142385	148142161	Gm24221	ENSMUSG00000089458.1	snoRNA	+	-8988
chr2	148149343	148149946	148149644	Gm24221	ENSMUSG00000089458.1	snoRNA	+	-1505
chr2	148171005	148171711	148171358	Gm24221	ENSMUSG00000089458.1	snoRNA	+	20209
chr2	148171652	148172273	148171962	Gm24221	ENSMUSG00000089458.1	snoRNA	+	20813
chr2	148184709	148185316	148185012	Gm24221	ENSMUSG00000089458.1	snoRNA	+	33863
chr2	148407368	148408547	148407957	Thbd	ENSMUSG00000074743.4	protein_coding	-	-230
chr2	148409075	148409565	148409320	Thbd	ENSMUSG00000074743.4	protein_coding	-	1133
chr2	148443123	148443881	148443502	Cd93	ENSMUSG00000027435.8	protein_coding	-	-60
chr2	148467668	148469160	148468414	Gm14120	ENSMUSG00000087678.1	lincRNA	+	-475
chr2	148478124	148478748	148478436	Gm14120	ENSMUSG00000087678.1	lincRNA	+	9547
chr2	148505563	148506116	148505839	Gm14120	ENSMUSG00000087678.1	lincRNA	+	36950
chr2	148530358	148531005	148530681	Gm14120	ENSMUSG00000087678.1	lincRNA	+	61792
chr2	148535510	148536010	148535760	Gm14120	ENSMUSG00000087678.1	lincRNA	+	66871
chr2	148603334	148603708	148603521	Gm25866	ENSMUSG00000088870.1	snoRNA	+	-21189
chr2	148626908	148627468	148627188	Gm25866	ENSMUSG00000088870.1	snoRNA	+	2478
chr2	148654990	148655342	148655166	Nxt1	ENSMUSG00000036992.10	protein_coding	+	-17434
chr2	148672131	148672962	148672546	Nxt1	ENSMUSG00000036992.10	protein_coding	+	-54
chr2	148679274	148679755	148679514	Gzf1	ENSMUSG00000027439.9	protein_coding	+	-1508
chr2	148680685	148681791	148681238	Gzf1	ENSMUSG00000027439.9	protein_coding	+	216
chr2	148731581	148732737	148732159	Napb	ENSMUSG00000027438.14	protein_coding	-	-307
chr2	148850954	148851828	148851391	Cstdc2	ENSMUSG00000027446.2	protein_coding	-	-13646
chr2	148875044	148875889	148875466	Cst3	ENSMUSG00000027447.6	protein_coding	-	-225
chr2	148902204	148902748	148902476	Gm38221	ENSMUSG00000103559.1	TEC	-	12189
chr2	150136290	150137088	150136689	Zfp120	ENSMUSG00000068134.13	protein_coding	-	-18
chr2	150217707	150218433	150218070	Zfp937	ENSMUSG00000060336.6	protein_coding	+	-2
chr2	150310979	150311759	150311369	Gm10130	ENSMUSG00000095315.2	protein_coding	+	-61
chr2	150362397	150363250	150362823	3300002I08Rik	ENSMUSG00000063364.10	protein_coding	-	59
chr2	150451094	150451933	150451513	Zfp442	ENSMUSG00000068130.11	protein_coding	-	28
chr2	150608150	150608866	150608508	Apmap	ENSMUSG00000033096.7	protein_coding	-	-58
chr2	150667603	150668578	150668090	Acss1	ENSMUSG00000027452.11	protein_coding	-	-409
chr2	150674918	150675309	150675113	Acss1	ENSMUSG00000027452.11	protein_coding	-	6614
chr2	150748761	150749796	150749278	Entpd6	ENSMUSG00000033068.16	protein_coding	+	237
chr2	150786336	150787345	150786840	Pygb	ENSMUSG00000033059.7	protein_coding	+	106
chr2	150840034	150840680	150840357	Gm23598	ENSMUSG00000087887.1	snoRNA	+	-43365
chr2	150904273	150905175	150904724	Abhd12	ENSMUSG00000032046.15	protein_coding	-	-16
chr2	150909412	150910017	150909714	Gins1	ENSMUSG00000027454.10	protein_coding	+	4315
chr2	151000775	151001099	151000937	Gm14141	ENSMUSG00000082375.1	processed_pseudogene	+	8756
chr2	151008799	151009608	151009203	Gm14141	ENSMUSG00000082375.1	processed_pseudogene	+	17022
chr2	151038699	151039970	151039334	Ninl	ENSMUSG00000068115.13	protein_coding	-	-47
chr2	151530451	151531194	151530822	Gm14167	ENSMUSG00000087433.1	antisense	-	-11525
chr2	151542192	151543217	151542704	Fkbp1a	ENSMUSG00000032966.14	protein_coding	+	222
chr2	151543511	151544065	151543788	Fkbp1a	ENSMUSG00000032966.14	protein_coding	+	1306
chr2	151575459	151576480	151575969	Sdcbp2	ENSMUSG00000027456.8	protein_coding	+	3348
chr2	151702064	151702940	151702502	Tmem74b	ENSMUSG00000044364.5	protein_coding	+	495
chr2	151740682	151741645	151741163	Psmf1	ENSMUSG00000032869.15	protein_coding	-	-3022
chr2	151876090	151876474	151876282	Rspo4os	ENSMUSG00000086620.1	antisense	-	9323
chr2	151941155	151941649	151941402	Gm14154	ENSMUSG00000087004.1	antisense	-	-9238
chr2	151969361	151969882	151969621	Mir1953	ENSMUSG00000088491.1	miRNA	-	2005
chr2	151970788	151971218	151971003	Mir1953	ENSMUSG00000088491.1	miRNA	-	3387
chr2	151979469	151980546	151980007	Fam110a	ENSMUSG00000027459.16	protein_coding	-	-211
chr2	151994429	151995136	151994782	Slc52a3	ENSMUSG00000027463.14	protein_coding	+	-1728
chr2	151996196	151996671	151996433	Slc52a3	ENSMUSG00000027463.14	protein_coding	+	-77
chr2	152011701	152012720	152012210	Slc52a3	ENSMUSG00000027463.14	protein_coding	+	15700
chr2	152029029	152029636	152029332	Slc52a3	ENSMUSG00000027463.14	protein_coding	+	32822
chr2	152081584	152082173	152081878	Scrt2	ENSMUSG00000060257.2	protein_coding	+	350
chr2	152105159	152106082	152105620	Srxn1	ENSMUSG00000032802.8	protein_coding	+	105
chr2	152111707	152112330	152112018	Srxn1	ENSMUSG00000032802.8	protein_coding	+	6503
chr2	152141856	152142517	152142186	Tcf15	ENSMUSG00000068079.5	protein_coding	+	-1374
chr2	152143096	152143791	152143443	Tcf15	ENSMUSG00000068079.5	protein_coding	+	-117
chr2	152150215	152150916	152150565	Tcf15	ENSMUSG00000068079.5	protein_coding	+	7005
chr2	152177148	152177623	152177385	Rps15a-ps7	ENSMUSG00000081087.1	processed_pseudogene	-	-8296
chr2	152180156	152180908	152180532	Rps15a-ps7	ENSMUSG00000081087.1	processed_pseudogene	-	-5149
chr2	152189463	152190250	152189856	Rps15a-ps7	ENSMUSG00000081087.1	processed_pseudogene	-	4175
chr2	152197211	152197745	152197478	Rps15a-ps7	ENSMUSG00000081087.1	processed_pseudogene	-	11797
chr2	152226340	152227617	152226978	Csnk2a1	ENSMUSG00000074698.10	protein_coding	+	140
chr2	152293616	152294443	152294029	Tbc1d20	ENSMUSG00000027465.13	protein_coding	+	202
chr2	152332048	152332898	152332473	Rbck1	ENSMUSG00000027466.15	protein_coding	-	-179
chr2	152343375	152344305	152343840	Trib3	ENSMUSG00000032715.9	protein_coding	-	-191
chr2	152359628	152360931	152360279	Gm14165	ENSMUSG00000081434.3	processed_pseudogene	+	6665
chr2	152363397	152363928	152363662	Gm14165	ENSMUSG00000081434.3	processed_pseudogene	+	10048
chr2	152368757	152369117	152368937	Nrsn2	ENSMUSG00000059361.6	protein_coding	-	-7700
chr2	152397562	152398369	152397965	Sox12	ENSMUSG00000051817.8	protein_coding	-	-97
chr2	152398665	152399170	152398917	Sox12	ENSMUSG00000051817.8	protein_coding	-	855
chr2	152406031	152406536	152406283	Sox12	ENSMUSG00000051817.8	protein_coding	-	8221
chr2	152414170	152415216	152414693	Zcchc3	ENSMUSG00000074682.4	protein_coding	-	-333
chr2	152437343	152437899	152437621	Gm14158	ENSMUSG00000083230.1	processed_pseudogene	+	-20149
chr2	152615542	152615964	152615753	Gm14163	ENSMUSG00000089684.1	processed_pseudogene	+	6580
chr2	152669132	152670212	152669672	H13	ENSMUSG00000019188.16	protein_coding	+	212
chr2	152671583	152672059	152671821	H13	ENSMUSG00000019188.16	protein_coding	+	2361
chr2	152686663	152687318	152686990	Mcts2	ENSMUSG00000042814.8	protein_coding	+	-44
chr2	152696594	152697313	152696953	Mcts2	ENSMUSG00000042814.8	protein_coding	+	9919
chr2	152706204	152706634	152706419	Mcts2	ENSMUSG00000042814.8	protein_coding	+	19385
chr2	152707040	152708132	152707586	Mcts2	ENSMUSG00000042814.8	protein_coding	+	20552
chr2	152723706	152724336	152724021	Id1	ENSMUSG00000042745.9	protein_coding	+	-12229
chr2	152726603	152727364	152726983	Id1	ENSMUSG00000042745.9	protein_coding	+	-9267
chr2	152728124	152728603	152728363	Id1	ENSMUSG00000042745.9	protein_coding	+	-7887
chr2	152729300	152730053	152729676	Id1	ENSMUSG00000042745.9	protein_coding	+	-6574
chr2	152734869	152735428	152735148	Id1	ENSMUSG00000042745.9	protein_coding	+	-1102
chr2	152735974	152736590	152736282	Id1	ENSMUSG00000042745.9	protein_coding	+	32
chr2	152739102	152739746	152739424	Id1	ENSMUSG00000042745.9	protein_coding	+	3174
chr2	152742457	152742813	152742635	Gm14162	ENSMUSG00000082318.3	processed_pseudogene	+	-3071
chr2	152766356	152767103	152766729	Gm23802	ENSMUSG00000093306.1	miRNA	-	-6159
chr2	152767574	152768154	152767864	Gm23802	ENSMUSG00000093306.1	miRNA	-	-5024
chr2	152780934	152781440	152781187	Gm23802	ENSMUSG00000093306.1	miRNA	-	8299
chr2	152785363	152786014	152785688	Gm23802	ENSMUSG00000093306.1	miRNA	-	12800
chr2	152788734	152789440	152789087	Gm23802	ENSMUSG00000093306.1	miRNA	-	16199
chr2	152805897	152806519	152806208	Bcl2l1	ENSMUSG00000007659.18	protein_coding	-	-25519
chr2	152810133	152810545	152810339	Bcl2l1	ENSMUSG00000007659.18	protein_coding	-	-21388
chr2	152819934	152821413	152820673	Bcl2l1	ENSMUSG00000007659.18	protein_coding	-	-11054
chr2	152830338	152830951	152830644	Bcl2l1	ENSMUSG00000007659.18	protein_coding	-	-1083
chr2	152830924	152831940	152831432	Bcl2l1	ENSMUSG00000007659.18	protein_coding	-	-295
chr2	152847597	152848395	152847996	Tpx2	ENSMUSG00000027469.16	protein_coding	+	33
chr2	152914113	152914970	152914541	Mylk2	ENSMUSG00000027470.9	protein_coding	+	3190
chr2	152925376	152925987	152925681	Foxs1	ENSMUSG00000074676.2	protein_coding	-	-7526
chr2	152933618	152934026	152933822	Foxs1	ENSMUSG00000074676.2	protein_coding	-	615
chr2	152962100	152962869	152962484	Ttll9	ENSMUSG00000074673.15	protein_coding	+	0
chr2	153014919	153015665	153015292	Pdrg1	ENSMUSG00000027472.14	protein_coding	-	-134
chr2	153065654	153066489	153066071	Ccm2l	ENSMUSG00000027474.13	protein_coding	+	117
chr2	153083854	153084883	153084368	Ccm2l	ENSMUSG00000027474.13	protein_coding	+	18414
chr2	153090062	153091283	153090672	Hck	ENSMUSG00000003283.15	protein_coding	+	-17795
chr2	153108279	153109241	153108760	Hck	ENSMUSG00000003283.15	protein_coding	+	293
chr2	153116980	153117615	153117297	Hck	ENSMUSG00000003283.15	protein_coding	+	8830
chr2	153161053	153162062	153161557	Tm9sf4	ENSMUSG00000068040.10	protein_coding	+	255
chr2	153291049	153291912	153291480	Kif3b	ENSMUSG00000027475.9	protein_coding	+	68
chr2	153305196	153305732	153305464	Kif3b	ENSMUSG00000027475.9	protein_coding	+	14052
chr2	153318732	153319727	153319229	Asxl1	ENSMUSG00000042548.14	protein_coding	+	-26599
chr2	153345344	153346737	153346040	2500004C02Rik	ENSMUSG00000073236.4	processed_transcript	-	-32
chr2	153432366	153432990	153432678	Gm14472	ENSMUSG00000082283.1	processed_pseudogene	+	18830
chr2	153436387	153437204	153436795	Gm14472	ENSMUSG00000082283.1	processed_pseudogene	+	22947
chr2	153457942	153458649	153458295	4930404H24Rik	ENSMUSG00000079001.1	protein_coding	+	-34494
chr2	153475032	153475763	153475397	4930404H24Rik	ENSMUSG00000079001.1	protein_coding	+	-17392
chr2	153478480	153478989	153478734	4930404H24Rik	ENSMUSG00000079001.1	protein_coding	+	-14055
chr2	153586391	153586971	153586681	Commd7	ENSMUSG00000056941.17	protein_coding	-	-46099
chr2	153609461	153610043	153609752	Commd7	ENSMUSG00000056941.17	protein_coding	-	-23028
chr2	153632150	153633095	153632622	Commd7	ENSMUSG00000056941.17	protein_coding	-	-158
chr2	153649005	153650000	153649502	Dnmt3b	ENSMUSG00000027478.15	protein_coding	+	53
chr2	153740901	153741810	153741355	Mapre1	ENSMUSG00000027479.14	protein_coding	+	82
chr2	153778727	153779637	153779182	Efcab8	ENSMUSG00000044083.12	protein_coding	+	-748
chr2	154372257	154372936	154372596	Cdk5rap1	ENSMUSG00000027487.11	protein_coding	-	-413
chr2	154389890	154390940	154390415	Cdk5rap1	ENSMUSG00000027487.11	protein_coding	-	17406
chr2	154402822	154403221	154403021	Snta1	ENSMUSG00000027488.12	protein_coding	-	-5077
chr2	154407520	154408401	154407960	Snta1	ENSMUSG00000027488.12	protein_coding	-	-138
chr2	154436025	154437196	154436610	Cbfa2t2	ENSMUSG00000038533.15	protein_coding	+	130
chr2	154549575	154550096	154549835	Actl10	ENSMUSG00000078129.3	protein_coding	+	-1940
chr2	154569261	154570363	154569812	E2f1	ENSMUSG00000027490.17	protein_coding	-	-79
chr2	154603377	154604141	154603759	Pxmp4	ENSMUSG00000000876.11	protein_coding	-	52
chr2	154613034	154614179	154613606	4930519P11Rik	ENSMUSG00000097602.2	antisense	-	170
chr2	154656669	154657360	154657014	Chmp4b	ENSMUSG00000038467.15	protein_coding	+	5310
chr2	154657845	154658228	154658036	Chmp4b	ENSMUSG00000038467.15	protein_coding	+	6332
chr2	154706524	154706907	154706715	Rpl5-ps2	ENSMUSG00000082064.3	processed_pseudogene	+	2907
chr2	154790502	154791565	154791033	Raly	ENSMUSG00000027593.15	protein_coding	+	-62
chr2	154791663	154792146	154791904	a	ENSMUSG00000027596.10	protein_coding	+	503
chr2	154819319	154819773	154819546	a	ENSMUSG00000027596.10	protein_coding	+	28145
chr2	154892005	154893210	154892607	Eif2s2	ENSMUSG00000074656.12	protein_coding	-	-327
chr2	154942986	154943458	154943222	Eif2s2	ENSMUSG00000074656.12	protein_coding	-	50288
chr2	155018806	155020174	155019490	Gm14226	ENSMUSG00000084897.1	protein_coding	+	1225
chr2	155050415	155051305	155050860	Gm45609	ENSMUSG00000109877.1	antisense	+	-23320
chr2	155073874	155074795	155074334	Gm45609	ENSMUSG00000109877.1	antisense	+	154
chr2	155082324	155082776	155082550	Ahcy	ENSMUSG00000027597.15	protein_coding	-	8054
chr2	155100666	155101264	155100965	2310005A03Rik	ENSMUSG00000087254.1	lincRNA	-	885
