PeakID	Annotation
chr19:15984494-15985197:533	promoter
chr5:124477849-124478475:494	promoter
chr3:104541255-104541802:280	enhancer
chr4:133129943-133130958:164	promoter
chr14:62837020-62838240:586	promoter
chr2:92374936-92375708:435	promoter
chr3:33799573-33800555:246	promoter
chr5:33377881-33379046:779	promoter
chr5:123683431-123685111:942	promoter
chr10:118867953-118870058:1895	promoter
chr11:44398821-44399271:299	promoter
chr17:26561293-26561817:168	promoter
chr2:144599695-144600481:284	promoter
chr7:140857045-140857792:303	promoter
chr11:45926562-45927148:421	enhancer
chr11:120632529-120633889:1118	promoter
chr8:105700661-105701882:460	promoter
chr6:38550662-38552407:131	promoter
chr16:16911760-16912318:300	promoter
chr10:115384092-115385262:421	promoter
chr10:128909540-128910432:249	promoter
chr7:133121712-133122387:167	promoter
chr5:145139521-145140620:610	promoter
chr16:20717063-20718139:600	promoter
chr3:101923813-101924786:633	promoter
chr12:51690904-51692574:1103	promoter
chr15:98567193-98568252:521	promoter
chr2:29764898-29765245:138	enhancer
chr19:29805036-29806779:147	promoter
chr2:181496832-181497834:309	promoter
chr5:137533468-137533795:189	promoter
chr16:25010982-25011859:246	enhancer
chr5:3595807-3596832:360	promoter
chr12:108422556-108423611:437	promoter
chr1:191396472-191396812:158	promoter
chr2:118256572-118257148:394	promoter
chr2:127584421-127584900:328	promoter
chr16:90810006-90810745:213	promoter
chr12:78861244-78862390:1034	promoter
chr8:105860184-105861099:345	promoter
chr9:103007432-103008881:394	promoter
chr5:74792072-74792807:365	enhancer
chr18:37924297-37924612:173	enhancer
chr11:53769618-53770863:274	promoter
chr3:122419572-122420848:395	promoter
chr16:50363969-50364676:343	enhancer
chr3:106547139-106548107:165	promoter
chr5:117287277-117287846:398	promoter
chr14:54617575-54618408:711	promoter
chr8:36122339-36123036:205	enhancer
chrX:103822338-103822840:329	promoter
chr12:111907572-111908701:543	promoter
chr12:84249281-84249537:110	enhancer
chr13:80885416-80886438:212	promoter
chr4:43045603-43046354:579	promoter
chr12:112628739-112629774:358	enhancer
chr4:14826021-14826809:525	promoter
chrX:10216186-10217061:303	promoter
chr4:57299922-57300538:483	promoter
chr9:70656142-70657558:574	promoter
chr5:36483660-36484836:780	promoter
chr9:69453400-69454164:194	promoter
chr4:118427479-118428824:95	promoter
chr10:34019214-34020023:530	promoter
chr18:32162651-32163851:405	promoter
chrX:102070954-102071520:402	promoter
chr5:124861992-124863718:1153	promoter
chr8:23207734-23208961:656	promoter
chr11:76763075-76763810:532	promoter
chr5:136198461-136199377:748	promoter
chrX:151016903-151017795:779	promoter
chr7:25781334-25782245:816	promoter
chr3:158036306-158037002:321	promoter
chr11:79307024-79307564:427	enhancer
chr2:180042173-180043406:560	promoter
chr1:190978520-190979558:816	promoter
chr3:32736367-32737313:559	promoter
chr14:30479230-30480112:344	promoter
chr10:127030309-127030997:507	promoter
chr8:70873272-70873991:181	promoter
chr11:53794659-53795572:400	enhancer
chr7:110688936-110689813:595	enhancer
chr15:37960498-37961604:165	promoter
chr6:52191756-52192453:626	promoter
chr18:35118412-35119742:162	promoter
chr17:33759728-33760809:710	promoter
chr8:95533890-95534507:159	promoter
chr11:50915649-50916336:511	promoter
chr15:102624944-102625994:234	promoter
chr2:118479029-118479913:657	promoter
chr4:133169318-133169856:393	enhancer
chr12:71048176-71048576:209	enhancer
chr5:147894465-147895077:409	promoter
chr17:33781123-33781937:435	promoter
chr16:35938412-35939138:563	promoter
chr18:70529960-70530695:332	promoter
chr7:5020167-5020835:303	promoter
chr9:108094178-108095111:384	promoter
chr14:73325156-73326335:867	promoter
chr13:52980439-52981572:741	promoter
chr12:118300944-118302471:588	promoter
chr19:43630905-43631215:156	enhancer
chr7:128739618-128740720:920	promoter
chr17:47923733-47925246:789	promoter
chr14:120366834-120367368:313	enhancer
chr2:130906126-130907166:328	promoter
chr19:7056558-7057157:185	promoter
chr7:118705190-118706001:588	promoter
chr1:152556136-152557017:270	enhancer
chr15:100598866-100600500:585	promoter
chr6:140623155-140624315:774	promoter
chr5:31219970-31221103:1021	promoter
chr1:119525617-119526563:284	promoter
chr2:121139728-121141034:913	promoter
chr10:127643363-127644325:434	promoter
chr11:62280687-62281972:1001	promoter
chr11:96943563-96944571:897	promoter
chr11:88203712-88204624:119	promoter
chr2:93226741-93227431:78	enhancer
chr5:38219887-38220754:337	promoter
chr15:61984369-61984621:146	promoter
chr4:45513620-45514358:383	enhancer
chr11:100737877-100738676:440	promoter
chr4:86898765-86899497:553	enhancer
chr11:70220723-70221517:693	promoter
chr19:44106972-44107660:514	promoter
chr15:36608872-36609748:674	promoter
chr11:64978733-64979217:221	promoter
chr3:96196986-96197761:639	promoter
chr4:118620377-118621437:150	promoter
chr9:119088006-119088806:330	promoter
chr12:76765355-76766025:143	promoter
chr9:21167547-21169150:340	enhancer
chr5:121190740-121191790:449	promoter
chr2:11777164-11778820:461	promoter
chr15:55557051-55558001:281	promoter
chr13:119755348-119756434:998	promoter
chr5:140606828-140607666:282	promoter
chr14:118705737-118706658:761	promoter
chr9:63602152-63602970:445	promoter
chr12:80643512-80644533:700	promoter
chr5:35574738-35575276:130	promoter
chr3:108591071-108592026:191	promoter
chr11:97798888-97800414:740	promoter
chr11:52396261-52397276:573	promoter
chr8:108714314-108715502:660	promoter
chr3:152395590-152397096:376	promoter
chr1:105663156-105664165:645	promoter
chr11:102446634-102447829:977	promoter
chr19:29805036-29806779:517	promoter
chr4:134632140-134632763:440	promoter
chr5:149524139-149524897:336	enhancer
chr5:129007994-129008803:616	promoter
chr2:114654344-114655249:346	promoter
chr6:31398567-31399459:690	promoter
chr5:121190740-121191790:242	promoter
chr17:24695788-24696689:404	promoter
chr2:118745222-118746520:430	promoter
chr11:6000210-6000842:397	enhancer
chr4:111414524-111415716:467	promoter
chr6:108659213-108660963:1403	promoter
chr10:117148121-117148868:469	promoter
chr17:47923733-47925246:1361	promoter
chr4:86611531-86612398:607	promoter
chr18:61707081-61707920:591	promoter
chr6:114874529-114875630:662	promoter
chr11:106159758-106160704:457	promoter
chr3:96172084-96172762:318	promoter
chr9:83834173-83835013:431	promoter
chr18:75494618-75495604:661	enhancer
chr2:116942258-116942873:350	enhancer
chr16:49951910-49952517:343	enhancer
chr7:100371610-100372505:463	promoter
chr8:111027457-111028011:334	promoter
chr3:90051732-90053238:334	promoter
chr11:113750638-113752262:1220	promoter
chr11:70525079-70525665:230	promoter
chr9:42263848-42264606:477	promoter
chr16:15084533-15085320:441	enhancer
chr1:44551449-44552791:858	promoter
chr9:62932994-62933338:142	enhancer
chr4:46601281-46602371:920	promoter
chr1:51478132-51478887:391	promoter
chr17:85189577-85189910:161	enhancer
chr18:3280685-3281510:740	promoter
chr9:37488590-37490156:670	promoter
chr6:86848674-86849956:326	promoter
chr4:107066337-107067293:562	promoter
chr11:100397369-100398134:152	promoter
chr17:50508603-50510111:950	promoter
chr6:125231135-125231876:600	promoter
chr9:96889112-96890016:336	promoter
chr15:79323373-79324002:259	enhancer
chrX:151343720-151344669:129	promoter
chr8:128025224-128025925:447	enhancer
chr17:47511026-47511635:198	enhancer
chr5:140419170-140419829:147	promoter
chr4:137992980-137994428:418	promoter
chr16:77643885-77644713:642	promoter
chr6:127970176-127970451:158	enhancer
chr10:94035296-94036600:591	promoter
chr7:45896233-45897760:549	promoter
chr7:43443409-43444360:601	promoter
chr16:8513151-8513629:260	promoter
chr12:80112826-80113703:539	promoter
chr6:48601400-48602325:549	promoter
chr9:62414947-62415924:575	enhancer
chr11:104607642-104608867:431	promoter
chr6:83441310-83442074:371	promoter
chr10:119079333-119079634:164	enhancer
chr10:84533187-84534598:1316	promoter
chr4:82447305-82447729:194	enhancer
chr2:57237650-57239039:407	promoter
chr3:102203878-102204800:743	promoter
chr11:76846034-76847290:1025	promoter
chr8:105900166-105900952:213	promoter
chr9:42123926-42124533:480	promoter
chr1:105780171-105781252:484	promoter
chr2:79634806-79635940:429	promoter
chr2:164745622-164746405:751	promoter
chr5:38684255-38685080:749	promoter
chr9:51278264-51279622:977	promoter
chr2:167492159-167493443:830	promoter
chr19:5366055-5367175:319	promoter
chr6:21985407-21986074:217	promoter
chr19:46152132-46152807:287	promoter
chr1:52232217-52233718:1089	promoter
chr19:6974288-6975070:658	promoter
chr6:108659213-108660963:837	promoter
chr4:43045603-43046354:269	promoter
chr5:65536838-65538039:328	promoter
chr13:23710225-23710989:413	promoter
chr8:126886726-126887660:404	enhancer
chr9:55326475-55327153:492	promoter
chr15:76380093-76381012:793	promoter
chr6:17307381-17307962:232	promoter
chr10:5787029-5787395:121	enhancer
chr11:43747635-43748245:395	promoter
chr15:102350457-102351153:312	promoter
chr7:44748242-44749059:583	promoter
chr13:83517995-83518697:491	promoter
chr14:30591488-30591708:106	enhancer
chr1:152902120-152903502:1111	promoter
chr2:112378980-112379716:206	promoter
chr4:149103965-149104657:163	promoter
chr6:4708973-4709620:143	enhancer
chr12:28750117-28750682:361	promoter
chr8:94532804-94533573:185	promoter
chr5:125475571-125476293:280	promoter
chr7:111082001-111083598:729	promoter
chr16:50045892-50046504:341	enhancer
chr12:13268991-13269602:137	promoter
chr4:26346318-26347114:327	promoter
chr19:6418136-6418878:563	promoter
chr7:122132647-122133464:348	promoter
chr7:46845330-46846689:465	promoter
chr15:98762834-98763532:368	promoter
chr6:18514153-18515182:642	promoter
chr10:8865952-8866809:519	enhancer
chr15:73512030-73513245:389	promoter
chr13:100786401-100786858:192	promoter
chr2:119189024-119189854:290	enhancer
chr5:104096085-104096833:624	enhancer
chr19:47536790-47537883:337	promoter
chr3:121171350-121171940:392	promoter
chr11:68566490-68566740:136	enhancer
chr10:80854762-80855563:549	promoter
chr5:25759794-25760399:156	promoter
chr3:51559624-51561696:1565	promoter
chr17:25239680-25240284:99	promoter
chr6:12393671-12394372:126	enhancer
chr7:29237966-29238609:287	promoter
chr15:38078116-38079157:842	promoter
chr5:125389070-125389878:651	promoter
chr1:16518592-16519508:663	promoter
chr5:145190712-145191841:855	promoter
chr7:116092989-116093660:261	promoter
chr9:49055347-49056124:214	promoter
chr15:79108383-79109761:642	promoter
chr8:106022534-106022830:148	enhancer
chr16:42907271-42907818:294	promoter
chr12:117458138-117458997:482	enhancer
chr3:116006729-116008506:1610	promoter
chr4:10967798-10968303:235	enhancer
chr14:50785104-50785728:448	promoter
chr6:142507413-142508245:591	promoter
chr6:113099627-113100156:211	enhancer
chr4:108578883-108579789:487	promoter
chr3:88531242-88532165:649	promoter
chr18:11470591-11471618:104	enhancer
chr9:37146389-37147616:424	promoter
chr9:65908461-65909720:494	promoter
chr12:72085017-72086424:1305	promoter
chr3:145988115-145988761:276	promoter
chr9:108853711-108854816:364	promoter
chr14:29721667-29722372:376	promoter
chr9:44904981-44905336:208	enhancer
chr4:150236499-150237546:645	promoter
chr4:132211509-132212467:702	promoter
chr14:67071743-67072913:776	promoter
chr18:34623993-34625126:908	promoter
chr5:123227870-123228534:331	promoter
chr19:9982377-9983403:230	promoter
chr11:113683220-113684817:1216	promoter
chr4:48539948-48541110:505	promoter
chr10:75211837-75212702:242	promoter
chr2:119972141-119973041:231	promoter
chr7:30716999-30717897:185	enhancer
chr3:95928927-95929475:322	promoter
chr2:163419025-163420063:265	promoter
chr9:57075725-57076442:495	promoter
chr7:144553231-144554051:514	promoter
chr11:5098280-5100230:1096	promoter
chr16:18234453-18235806:712	promoter
chr7:79371513-79371821:145	enhancer
chr10:125965866-125966915:741	promoter
chr1:74807721-74808503:601	enhancer
chr2:11501157-11502303:967	promoter
chr6:6216670-6217472:480	promoter
chr2:128127927-128128238:143	enhancer
chr3:108554105-108554975:679	promoter
chr2:12418729-12419622:702	promoter
chr11:118234467-118235018:279	enhancer
chr9:100642627-100644536:892	promoter
chr11:96064536-96065778:245	promoter
chr7:67644930-67645639:339	promoter
chr7:78913581-78914189:274	promoter
chr18:66002508-66003005:213	promoter
chr5:137684159-137685104:707	promoter
chr8:68361859-68362790:647	enhancer
chr7:116039658-116040530:264	enhancer
chr17:42876034-42876908:585	promoter
chr2:157565905-157566978:722	promoter
chr7:100607230-100608421:1070	promoter
chr15:6259800-6260689:341	enhancer
chr12:71015228-71016337:466	promoter
chr2:129800344-129801116:175	promoter
chr9:114978022-114979280:97	promoter
chr9:65629997-65631132:985	promoter
chr11:67052281-67052967:323	promoter
chr5:135064006-135064724:641	promoter
chr8:105325950-105326743:653	promoter
chr13:52891851-52892631:296	enhancer
chr5:136566973-136567746:374	promoter
chr7:140881630-140882670:278	promoter
chr7:68128910-68129567:279	enhancer
chr11:100472037-100473159:744	promoter
chr16:32202670-32203062:221	enhancer
chr8:110931444-110932143:323	enhancer
chr8:85083077-85083769:166	promoter
chr7:66387853-66388621:173	promoter
chr2:18392054-18393062:744	promoter
chr6:72277048-72277945:580	enhancer
chr15:51877178-51877797:188	promoter
chr7:101895929-101897103:370	promoter
chr3:19894354-19895321:71	promoter
chr7:102266661-102268280:1093	promoter
chr1:46852688-46854414:1482	promoter
chr13:47193429-47194208:442	promoter
chr2:160730821-160732338:681	promoter
chr11:6475743-6476474:391	promoter
chr19:4099066-4099384:169	promoter
chr11:57644307-57645757:842	promoter
chr2:125858625-125859358:440	promoter
chr4:123050529-123051226:366	enhancer
chr19:38395676-38396382:298	promoter
chr3:79559032-79559670:213	enhancer
chr18:34758598-34759811:695	promoter
chr7:120982006-120982880:417	promoter
chr12:54862386-54863113:500	promoter
chr15:79774100-79774732:392	promoter
chr12:87199567-87200610:150	promoter
chr13:55444444-55445694:236	promoter
chr6:59425995-59426679:356	promoter
chr16:17921308-17922304:271	promoter
chr11:101441969-101442892:295	promoter
chr6:39724668-39725796:401	promoter
chr15:76232339-76232710:259	promoter
chrX:168673392-168674522:193	promoter
chr14:34570377-34570632:133	enhancer
chr12:84284832-84285661:499	promoter
chr8:26976511-26977354:503	promoter
chr11:94346344-94347093:473	enhancer
chr7:25788560-25788948:207	promoter
chr11:62494635-62495211:350	enhancer
chr6:148211655-148212505:431	promoter
chr14:31168358-31168822:314	promoter
chr17:29549429-29550044:306	promoter
chr11:88067652-88069297:363	promoter
chr15:89497494-89498343:430	promoter
chr15:82987751-82988114:151	promoter
chr11:116012224-116012893:481	promoter
chr17:29093535-29093890:186	promoter
chr15:76701262-76702337:190	promoter
chr17:47687854-47689309:315	promoter
chr7:144207729-144208239:312	enhancer
chr5:74067871-74069038:575	promoter
chr4:120666307-120667334:166	promoter
chr1:9847991-9848611:311	promoter
chr15:52712091-52713150:267	promoter
chr16:55894929-55895773:530	promoter
chr7:142387541-142388218:451	promoter
chr12:33956966-33958613:738	promoter
chr13:24638356-24639249:310	promoter
chr18:5593054-5593578:423	promoter
chr1:134060778-134061514:606	enhancer
chr1:186609762-186610252:337	enhancer
chr14:25693613-25694494:104	promoter
chr1:151428024-151429148:808	promoter
chr13:94263992-94264309:173	enhancer
chr2:76369815-76370789:165	promoter
chr13:107600181-107600903:275	enhancer
chr3:103790601-103791675:744	promoter
chr11:6388722-6389763:562	promoter
chr4:137593520-137594696:640	promoter
chr16:35982937-35984137:107	promoter
chr1:120073610-120074216:208	promoter
chr9:96889112-96890016:628	promoter
chr8:84832068-84832738:166	promoter
chr4:147904360-147905137:603	promoter
chr19:29361580-29362140:336	promoter
chr10:84916806-84918144:1228	promoter
chr15:80977487-80978237:287	promoter
chr11:70763883-70764814:646	promoter
chr5:31570865-31571936:319	promoter
chr13:23432945-23433184:116	promoter
chr2:152143146-152143741:331	promoter
chr6:29693911-29694511:268	promoter
chr12:79944643-79945400:425	enhancer
chr17:51179139-51179695:217	promoter
chr2:118976180-118976805:291	enhancer
chr15:38518097-38519872:1351	promoter
chr7:68127769-68128025:120	enhancer
chr19:9134836-9135792:791	promoter
chr18:68299648-68300771:985	promoter
chr18:75366412-75367897:1400	promoter
chr9:106447357-106447875:292	promoter
chr17:25773495-25774124:289	promoter
chr3:102203878-102204800:355	promoter
chr3:117868579-117869322:384	promoter
chr11:106255973-106256511:396	promoter
chr10:82698762-82699945:1084	promoter
chr8:36457668-36458487:403	enhancer
chr2:90904209-90905232:910	promoter
chr8:119604929-119605505:311	promoter
chr5:122354016-122354987:418	promoter
chr8:106892984-106894055:641	promoter
chr15:6909698-6910091:168	enhancer
chr11:69578898-69579608:458	promoter
chr11:86544162-86545297:648	promoter
chr8:4252918-4253643:150	promoter
chr4:149075840-149076515:286	enhancer
chr10:26799525-26800207:238	enhancer
chr6:37441723-37442593:549	promoter
chr14:55559780-55561098:987	promoter
chr7:24600970-24601435:173	enhancer
chr10:94514563-94515644:279	promoter
chr9:4309144-4310197:129	promoter
chr13:14062945-14064511:216	promoter
chr7:30321574-30322772:826	promoter
chr7:81933516-81934793:935	promoter
chr11:97884001-97884640:248	promoter
chr13:23738649-23738984:142	promoter
chr18:12235944-12236719:474	promoter
chr3:53041195-53042287:306	promoter
chr2:91649932-91650601:239	promoter
chr7:30445309-30445744:287	promoter
chr2:24919004-24920042:196	promoter
chr10:127120792-127121449:392	promoter
chr2:31141224-31142507:795	promoter
chr7:17027268-17028289:594	promoter
chr6:29767818-29769168:529	promoter
chr1:59481381-59482964:642	promoter
chr11:20631280-20632622:626	promoter
chr9:100545363-100546523:496	promoter
chr1:34842461-34843401:297	promoter
chr16:18876263-18877698:690	promoter
chr11:85823246-85823532:152	enhancer
chr7:128460674-128462094:1103	promoter
chr4:119492332-119492983:540	promoter
chr11:120697762-120698100:128	enhancer
chr11:88823029-88823354:184	enhancer
chrX:140956364-140957351:447	promoter
chr4:151995710-151996972:889	promoter
chr7:82865857-82866823:755	promoter
chrX:36989201-36989957:428	promoter
chr3:95893534-95894060:305	promoter
chr19:26604590-26605297:413	promoter
chr15:81802235-81803410:409	promoter
chr7:127195539-127196397:541	promoter
chr10:5550459-5550983:218	promoter
chr3:28781014-28781774:246	promoter
chr14:26637634-26638621:329	promoter
chr14:70135229-70135994:446	enhancer
chr13:43303744-43304643:564	promoter
chr17:46032229-46032995:621	promoter
chr9:72110675-72112306:738	promoter
chr9:48835612-48836667:824	promoter
chr13:80971735-80971966:113	enhancer
chr2:30794342-30795169:606	enhancer
chr7:141467220-141467944:139	promoter
chr3:90264942-90266099:190	promoter
chr15:78934771-78935428:123	promoter
chr8:104641387-104642251:362	promoter
chr4:33924193-33925168:109	promoter
chr2:27475236-27476350:507	promoter
chr7:66250120-66250420:128	enhancer
chr10:81268036-81268415:153	promoter
chr4:123787533-123788011:211	promoter
chr9:32031916-32033151:422	promoter
chr17:25919526-25920703:383	promoter
chr11:116433686-116434288:346	promoter
chr2:153014969-153015615:457	promoter
chr5:114443718-114444515:372	promoter
chr4:12140106-12140411:144	promoter
chr16:45742548-45743317:385	promoter
chr1:161070319-161071191:458	promoter
chr8:122611032-122612104:865	promoter
chr19:5845303-5846072:454	promoter
chr17:81669607-81670693:89	promoter
chr3:57504604-57505158:360	enhancer
chr6:148895618-148896802:1056	promoter
chr12:8973698-8974341:299	promoter
chr19:41980800-41982390:567	promoter
chr9:79792791-79793848:160	promoter
chr2:30828139-30828637:251	promoter
chr14:76414163-76416131:1391	promoter
chr10:13090445-13091116:274	promoter
chr5:4104168-4104961:309	promoter
chr6:70824384-70825018:256	enhancer
chr11:58306891-58307973:185	promoter
chr8:47990114-47991299:461	promoter
chr4:126162519-126163541:247	promoter
chr11:95000552-95001411:236	enhancer
chr1:149960857-149961397:410	promoter
chr9:98601123-98601857:157	promoter
chrX:161716824-161717625:227	promoter
chr4:65496466-65496790:147	enhancer
chr4:109676124-109677199:534	promoter
chr14:101653492-101654682:176	promoter
chr5:138279707-138280483:595	promoter
chr8:107047939-107049007:907	promoter
chr15:102377239-102377558:142	promoter
chr10:122046804-122048112:552	promoter
chr11:70562218-70563524:686	promoter
chr16:10834898-10835580:465	promoter
chr17:27017673-27018135:329	enhancer
chr8:23237473-23238014:291	promoter
chr6:65042424-65043145:412	promoter
chr3:37639662-37641176:982	promoter
chr5:129895495-129896036:184	promoter
chr2:78868378-78869614:349	promoter
chr16:11908851-11909591:560	promoter
chr2:128747232-128747914:573	enhancer
chr2:152029079-152029586:331	enhancer
chr9:65826666-65828018:1141	promoter
chr15:83223520-83224441:188	enhancer
chr11:67085496-67085748:120	enhancer
chr2:114803229-114803583:212	enhancer
chr1:163929608-163930717:132	promoter
chrX:38564308-38565419:135	promoter
chr8:71496468-71496897:229	enhancer
chr4:118620377-118621437:983	promoter
chr18:70420245-70420680:289	enhancer
chr3:9250204-9250533:153	promoter
chr1:74248555-74249174:114	enhancer
chr11:5098280-5100230:1578	promoter
chr11:90389500-90389808:166	promoter
chr18:7692901-7693442:186	promoter
chr9:58038567-58038839:135	enhancer
chr18:70471786-70473072:922	promoter
chr11:102774648-102775097:187	enhancer
chr13:114387565-114388230:495	promoter
chr9:51278264-51279622:617	promoter
chr7:122066613-122067821:264	promoter
chrX:134756378-134757317:187	promoter
chr2:131262036-131262967:363	promoter
chr11:70237437-70238261:470	promoter
chr8:128363310-128363555:121	enhancer
chr19:12500912-12502322:754	promoter
chr11:72689743-72690657:458	promoter
chrX:109013255-109014088:272	enhancer
chr14:31829967-31831180:842	promoter
chr12:84316648-84317674:424	promoter
chr3:101109508-101110715:1068	promoter
chr1:65178093-65178799:326	promoter
chr19:10841640-10842706:737	promoter
chr9:35175519-35176297:518	promoter
chr2:11602904-11603499:342	promoter
chr18:38844254-38845006:543	enhancer
chr11:33122637-33123295:313	enhancer
chr8:94330791-94331103:158	enhancer
chr16:57230986-57231898:626	promoter
chr15:39005971-39006644:246	promoter
chr2:120628795-120629497:229	promoter
chr4:116720557-116721390:303	promoter
chr5:23787491-23787911:222	promoter
chr16:22857330-22858228:333	promoter
chr7:27330869-27331449:224	enhancer
chr11:96977056-96978271:382	promoter
chr5:108131894-108133042:107	promoter
chr13:104816579-104817543:330	promoter
chr5:122778878-122779865:453	promoter
chr13:13953955-13955275:570	promoter
chr16:57548971-57549619:273	promoter
chr11:60352507-60353451:528	promoter
chr3:90612681-90613286:141	promoter
chr11:79145791-79146808:674	promoter
chr5:98030178-98031496:1039	promoter
chr3:69004399-69006251:506	promoter
chr6:87009701-87010374:154	promoter
chr1:74505450-74506861:863	promoter
chr19:24555331-24556734:626	promoter
chr2:43902651-43902909:125	enhancer
chr10:58255257-58255808:179	promoter
chr5:144964650-144966418:1194	promoter
chr9:32940236-32940864:477	enhancer
chr14:121450993-121451483:347	enhancer
chr1:181210587-181212657:1394	promoter
chr3:137918120-137919146:401	promoter
chr5:74067871-74069038:92	promoter
chr15:10469999-10470833:623	promoter
chr2:119618144-119618984:742	promoter
chr4:103114147-103115111:214	promoter
chrX:75047106-75047747:389	enhancer
chr16:8637054-8638165:651	promoter
chr3:144617067-144617545:124	enhancer
chr14:21051873-21053068:357	promoter
chr7:92636832-92637564:313	promoter
chr2:118256572-118257148:156	promoter
chr11:53300108-53301100:394	promoter
chr2:156392855-156393134:151	promoter
chr7:142675733-142676011:115	enhancer
chr3:122619005-122620183:702	promoter
chr19:4396482-4398362:901	promoter
chr8:107435999-107436823:365	promoter
chr7:132226382-132227484:965	enhancer
chrX:10716906-10717774:459	promoter
chr13:106946671-106947433:377	promoter
chr6:52211428-52211891:301	promoter
chr8:40510988-40512435:462	promoter
chr11:3534935-3536063:863	promoter
chr19:46501123-46501992:443	promoter
chr15:59373601-59374553:824	promoter
chr7:84086420-84086888:300	promoter
chr6:113344357-113344837:200	promoter
chr7:141437269-141437809:122	promoter
chr5:31054334-31055246:459	promoter
chr15:78844826-78845171:199	enhancer
chr3:116507348-116508378:849	promoter
chr5:121397486-121398585:460	promoter
chr8:123858928-123860080:1022	promoter
chr14:12284056-12284974:171	promoter
chr1:170868528-170868788:119	promoter
chr6:81965499-81966138:447	promoter
chr9:119983619-119984124:242	promoter
chr15:96287240-96287978:272	promoter
chr17:56303867-56304522:329	promoter
chr19:46689639-46690327:269	promoter
chr4:130359627-130360462:385	promoter
chr2:30237243-30238333:971	promoter
chr1:143776712-143777670:365	promoter
chr16:56029236-56030080:540	promoter
chr13:66932668-66933874:139	promoter
chr9:118606461-118606982:206	promoter
chr17:31295698-31296870:75	promoter
chr11:87108505-87109517:957	promoter
chr9:64736553-64738145:1487	promoter
chr3:65392189-65392868:148	promoter
chr8:4165694-4166884:773	promoter
chr7:44590549-44591051:301	promoter
chr19:36925567-36926616:211	promoter
chr7:100159079-100160083:648	promoter
chr3:19894354-19895321:392	promoter
chr9:21411591-21412465:228	promoter
chr12:51828729-51830135:881	promoter
chr15:81729262-81730299:829	promoter
chr14:72709214-72710806:402	promoter
chr1:34439149-34440193:250	promoter
chr16:18411832-18412187:159	promoter
chr15:102279045-102279851:404	promoter
chr17:73804543-73805271:238	promoter
chrX:11664277-11665423:163	enhancer
chr4:140648408-140649080:368	promoter
chr9:107963701-107964021:180	enhancer
chr5:124861992-124863718:198	promoter
chr19:40894388-40895517:757	promoter
chr6:86438135-86439201:198	promoter
chr16:56075221-56076138:320	promoter
chr4:109000068-109001316:1035	promoter
chr2:165034167-165035152:677	promoter
chr8:22185515-22186061:313	promoter
chr5:72203057-72203658:239	promoter
chr5:30887264-30889484:1630	promoter
chr12:36156332-36157639:497	promoter
chr1:156938752-156940121:872	promoter
chrX:73715851-73717080:107	promoter
chr19:8941656-8942618:251	promoter
chr2:156007770-156008553:206	promoter
chr5:137045480-137046448:630	promoter
chr11:120617609-120618172:353	promoter
chr7:141561781-141563008:364	promoter
chr2:160806089-160806615:376	enhancer
chr2:152742507-152742763:129	enhancer
chrX:142965948-142967036:861	promoter
chr16:52031003-52032182:525	promoter
chr10:125965866-125966915:276	promoter
chr2:114812055-114813241:863	enhancer
chr9:72661796-72662991:150	promoter
chr6:65671380-65671909:213	promoter
chr3:90292339-90293959:86	promoter
chr10:69212493-69213694:1061	promoter
chr12:8673778-8674883:402	promoter
chr3:97227123-97228158:579	enhancer
chr14:87140876-87141521:414	promoter
chr1:88701597-88702625:577	promoter
chr16:23224591-23225756:202	promoter
chr7:112427302-112428546:592	promoter
chr17:84140525-84142038:90	enhancer
chr7:73557770-73559175:1307	promoter
chr8:79398948-79399677:521	promoter
chr2:25428380-25428806:243	promoter
chr9:108490134-108491269:482	promoter
chr18:31633888-31635267:85	promoter
chr5:88553864-88554801:364	promoter
chr4:21847416-21848611:554	promoter
chr5:137671399-137672302:598	enhancer
chr9:54559897-54560503:369	promoter
chr1:192190535-192191009:190	promoter
chr15:102126061-102126899:335	enhancer
chr2:145699613-145700045:276	enhancer
chr13:90088993-90089995:137	promoter
chr7:139363885-139364582:443	enhancer
chr16:96081780-96083267:757	promoter
chr13:103333765-103334798:762	promoter
chr12:4476276-4477580:188	promoter
chr8:3280358-3280593:109	promoter
chr7:80114459-80115713:221	promoter
chr3:126596108-126597684:824	promoter
chr12:69196757-69198452:1235	promoter
chr16:17911037-17911590:341	promoter
chr1:52630443-52631291:231	promoter
chr7:45092023-45092373:222	promoter
chr16:20620938-20621960:540	promoter
chr19:5601713-5602384:159	promoter
chr10:59615967-59616961:755	promoter
chr4:40702667-40703506:576	promoter
chr3:88502914-88503796:400	promoter
chr18:67932747-67934261:98	promoter
chr1:93444782-93446192:692	promoter
chr15:85645908-85646928:339	promoter
chr19:8774191-8775291:1011	promoter
chr15:76243168-76243591:283	promoter
chr12:51377279-51377860:227	promoter
chr8:71463341-71463983:343	promoter
chr14:70106673-70107377:455	enhancer
chr8:22858745-22860294:693	promoter
chr11:78511995-78512740:214	promoter
chr12:33146900-33148183:765	promoter
chr18:84087418-84088450:207	promoter
chr1:180850462-180851360:385	promoter
chr1:172340790-172341471:307	promoter
chr13:84221903-84222754:672	promoter
chr14:66868528-66869419:262	promoter
chr19:10240513-10240968:245	promoter
chr9:75409204-75410482:561	promoter
chr10:127070149-127070492:175	promoter
